user_id,ll_joint,ll_experimental_1_hawkes,test_purchases,delta_ll
30072,-9.567502060152192,-9.701263533572746,1.0,0.1337614734205541
30128,-32.73118550294902,-32.429534504780335,12.0,-0.30165099816868235
30244,-14.469737920137021,-13.977324796875015,4.0,-0.4924131232620059
30370,-5.05320610480102,-4.982361614022876,1.0,-0.07084449077814359
30375,-9.076442382640085,-8.7974666032917,2.0,-0.2789757793483858
30399,-0.9929529876844457,-0.7219979448665809,0.0,-0.27095504281786487
30427,-0.9438352543719328,-1.25891881593615,0.0,0.31508356156421713
30586,-28.96929881368752,-31.76397186261019,12.0,2.7946730489226717
30612,-18.135771445361073,-18.531929952735872,6.0,0.39615850737479974
30945,-64.80466179379596,-66.01425795447216,23.0,1.209596160676199
30954,-0.3495295960903891,-0.9615062608176044,0.0,0.6119766647272153
31047,-13.82710072130539,-13.688918122606232,3.0,-0.13818259869915828
31090,-51.034676848948386,-51.512996359852615,21.0,0.4783195109042282
31207,-23.8771185367129,-23.98980454083303,7.0,0.11268600412013186
31683,-15.883796424870667,-16.583343154262213,3.0,0.699546729391546
31877,-3.4516878704984304,-2.183440986033083,0.0,-1.2682468844653476
31890,-56.74483601011748,-55.49536776860882,16.0,-1.2494682415086587
31904,-34.70714331294087,-36.30187668913617,10.0,1.5947333761953004
31909,-22.86867851803736,-22.50460228182141,6.0,-0.36407623621595064
32022,-62.86601076583407,-66.45333115990601,21.0,3.587320394071945
32091,-47.46176809321011,-48.047973106158025,21.0,0.5862050129479144
32113,-6.942958609191584,-7.600736414730412,1.0,0.6577778055388279
32224,-9.007401381137429,-8.82363166298337,2.0,-0.18376971815405874
32226,-22.85069603499587,-22.59749324849469,7.0,-0.25320278650118055
32235,-23.406083109135935,-23.071136475191395,7.0,-0.33494663394453994
32275,-5.1975547382031255,-5.075879742186181,1.0,-0.12167499601694409
32319,-4.936193834979107,-4.886984840653249,1.0,-0.04920899432585735
32378,-32.589522269069064,-33.08734103159268,9.0,0.49781876252361457
32517,-6.2428298786190375,-6.190513201001007,1.0,-0.05231667761803038
32559,-25.46858850428904,-27.289651699692328,6.0,1.821063195403287
32644,-0.8888754245856828,-1.0760525477572795,0.0,0.18717712317159674
32765,-28.997117585159415,-28.952810028983414,8.0,-0.04430755617600113
32923,-30.1354493577814,-29.949535005718488,12.0,-0.1859143520629125
32957,-3.558908584851423,-3.491624503488732,0.0,-0.06728408136269115
33030,-9.324336364470108,-9.31795052016155,2.0,-0.00638584430855893
33266,-4.0898871395186065,-3.676588981370028,0.0,-0.4132981581485784
33285,-18.553436233533713,-18.295389648530296,5.0,-0.2580465850034166
33680,-34.012783537490265,-33.808741193430194,11.0,-0.2040423440600705
33688,-32.76006634185529,-32.89761260226804,11.0,0.13754626041274776
33695,-14.78092607497497,-14.617104588357885,4.0,-0.16382148661708484
33787,-1.382864076119296,-1.7721154570528266,0.0,0.3892513809335305
33973,-27.084251570094686,-26.577708953819407,8.0,-0.5065426162752793
34067,-14.715411291733334,-14.832900802083536,4.0,0.11748951035020205
34148,-12.833063628776259,-12.443082310638896,3.0,-0.38998131813736236
34231,-1.1718146793446198,-1.5600383155296522,0.0,0.3882236361850324
34238,-12.970515887688602,-12.553642102423288,3.0,-0.4168737852653148
34322,-5.373813965317625,-5.275534770861168,1.0,-0.09827919445645694
34440,-1.0299991910677246,-0.7954517828012226,0.0,-0.234547408266502
34481,-1.9454080500730875,-1.926495101824098,0.0,-0.01891294824898937
